iter	Passed	Remaining
3241	14730	30705
3242	14734	30700
3243	14738	30695
3244	14743	30690
3245	14748	30686
3246	14752	30682
3247	14757	30678
3248	14761	30673
3249	14766	30668
3250	14770	30663
3251	14775	30658
3252	14779	30653
3253	14783	30649
3254	14788	30644
3255	14792	30639
3256	14797	30635
3257	14802	30632
3258	14807	30628
3259	14812	30623
3260	14816	30618
3261	14819	30612
3262	14824	30606
3263	14827	30600
3264	14832	30596
3265	14836	30589
3266	14840	30585
3267	14845	30581
3268	14849	30575
3269	14853	30570
3270	14857	30564
3271	14861	30558
3272	14866	30554
3273	14871	30551
3274	14875	30546
3275	14879	30539
3276	14884	30535
3277	14888	30530
3278	14892	30525
3279	14896	30519
3280	14901	30515
3281	14906	30511
3282	14910	30506
3283	14914	30501
3284	14919	30497
3285	14923	30492
3286	14928	30489
3287	14932	30483
3288	14937	30479
3289	14942	30476
3290	14947	30471
3291	14951	30465
3292	14955	30461
3293	14959	30455
3294	14964	30450
3295	14968	30444
3296	14972	30440
3297	14977	30436
3298	14982	30431
3299	14986	30426
3300	14990	30422
3301	14995	30418
3302	15000	30414
3303	15004	30408
3304	15008	30403
3305	15012	30397
3306	15016	30391
3307	15020	30386
3308	15024	30380
3309	15027	30373
3310	15032	30369
3311	15036	30364
3312	15041	30359
3313	15045	30354
3314	15049	30349
3315	15054	30345
3316	15058	30339
3317	15062	30334
3318	15067	30329
3319	15071	30325
3320	15076	30320
3321	15080	30315
3322	15084	30310
3323	15088	30304
3324	15093	30301
3325	15097	30295
3326	15102	30290
3327	15106	30285
3328	15111	30281
3329	15115	30276
3330	15120	30271
3331	15124	30267
3332	15129	30263
3333	15133	30257
3334	15138	30253
3335	15144	30251
3336	15148	30247
3337	15152	30241
3338	15156	30236
3339	15161	30232
3340	15165	30226
3341	15169	30221
3342	15174	30216
3343	15178	30212
3344	15183	30207
3345	15187	30202
3346	15192	30198
3347	15196	30194
3348	15201	30188
3349	15205	30184
3350	15210	30180
3351	15215	30175
3352	15219	30171
3353	15223	30166
3354	15227	30160
3355	15232	30157
3356	15237	30153
3357	15242	30148
3358	15246	30143
3359	15251	30140
3360	15256	30136
3361	15261	30131
3362	15265	30127
3363	15270	30123
3364	15274	30117
3365	15279	30114
3366	15283	30108
3367	15287	30103
3368	15292	30099
3369	15297	30094
3370	15301	30089
3371	15305	30084
3372	15309	30079
3373	15314	30074
3374	15319	30072
3375	15324	30068
3376	15329	30063
3377	15333	30058
3378	15338	30054
3379	15342	30050
3380	15347	30046
3381	15351	30040
3382	15356	30036
3383	15361	30032
3384	15365	30027
3385	15369	30021
3386	15374	30017
3387	15378	30012
3388	15385	30012
3389	15389	30006
3390	15394	30002
3391	15397	29996
3392	15402	29991
3393	15406	29986
3394	15411	29982
3395	15415	29977
3396	15419	29971
3397	15423	29966
3398	15428	29962
3399	15433	29958
3400	15437	29953
3401	15442	29949
3402	15446	29944
3403	15451	29940
3404	15455	29935
3405	15459	29929
3406	15464	29925
3407	15468	29919
3408	15472	29915
3409	15476	29909
3410	15481	29905
3411	15485	29900
3412	15490	29896
3413	15495	29891
3414	15500	29889
3415	15504	29883
3416	15509	29879
3417	15513	29874
3418	15518	29870
3419	15522	29865
3420	15527	29860
3421	15530	29854
3422	15535	29849
3423	15539	29844
3424	15543	29839
3425	15548	29834
3426	15552	29830
3427	15557	29825
3428	15561	29821
3429	15566	29816
3430	15570	29812
3431	15574	29806
3432	15579	29801
3433	15583	29796
3434	15588	29792
3435	15592	29787
3436	15596	29782
3437	15601	29778
3438	15606	29774
3439	15610	29769
3440	15615	29765
3441	15619	29760
3442	15624	29755
3443	15628	29751
3444	15633	29746
3445	15638	29743
3446	15643	29738
3447	15647	29733
3448	15651	29728
3449	15656	29723
3450	15660	29719
3451	15666	29716
3452	15670	29710
3453	15674	29707
3454	15679	29702
3455	15683	29697
3456	15687	29692
3457	15692	29687
3458	15697	29684
3459	15701	29678
3460	15706	29674
3461	15711	29671
3462	15716	29666
3463	15721	29663
3464	15726	29659
3465	15731	29655
3466	15736	29653
3467	15741	29648
3468	15745	29644
3469	15750	29639
3470	15754	29634
3471	15759	29630
3472	15763	29625
3473	15768	29621
3474	15772	29615
3475	15776	29611
3476	15781	29606
3477	15786	29602
3478	15790	29598
3479	15796	29594
3480	15800	29590
3481	15806	29587
3482	15811	29584
3483	15816	29580
3484	15820	29575
3485	15825	29570
3486	15831	29569
3487	15835	29564
3488	15839	29558
3489	15844	29554
3490	15848	29549
3491	15853	29546
3492	15857	29541
3493	15862	29536
3494	15867	29532
3495	15871	29527
3496	15875	29521
3497	15879	29515
3498	15882	29509
3499	15886	29504
3500	15890	29498
3501	15895	29494
3502	15900	29490
3503	15904	29485
3504	15909	29481
3505	15913	29475
3506	15917	29470
3507	15921	29464
3508	15925	29459
3509	15930	29455
3510	15934	29450
3511	15941	29449
3512	15946	29446
3513	15950	29441
3514	15955	29436
3515	15959	29432
3516	15963	29426
3517	15967	29420
3518	15971	29415
3519	15976	29411
3520	15981	29407
3521	15986	29403
3522	15990	29398
3523	15995	29393
3524	15999	29389
3525	16003	29384
3526	16008	29379
3527	16012	29374
3528	16016	29368
3529	16021	29365
3530	16026	29362
3531	16031	29357
3532	16035	29352
3533	16040	29348
3534	16045	29344
3535	16049	29339
3536	16053	29334
3537	16058	29330
3538	16062	29324
3539	16067	29320
3540	16071	29314
3541	16075	29309
3542	16079	29304
3543	16084	29300
3544	16088	29295
3545	16092	29289
3546	16096	29284
3547	16100	29279
3548	16105	29274
3549	16109	29269
3550	16114	29265
3551	16118	29260
3552	16123	29255
3553	16127	29250
3554	16131	29245
3555	16136	29241
3556	16140	29236
3557	16144	29231
3558	16149	29227
3559	16153	29221
3560	16159	29219
3561	16165	29217
3562	16169	29212
3563	16174	29208
3564	16180	29207
3565	16185	29202
3566	16189	29198
3567	16194	29194
3568	16201	29192
3569	16204	29186
3570	16209	29182
3571	16214	29177
3572	16218	29173
3573	16222	29168
3574	16227	29163
3575	16230	29157
3576	16235	29152
3577	16240	29149
3578	16250	29154
3579	16255	29150
3580	16268	29162
3581	16321	29244
3582	16333	29252
3583	16341	29253
3584	16346	29250
3585	16352	29248
3586	16362	29254
3587	16368	29251
3588	16375	29251
3589	16380	29246
3590	16384	29241
3591	16388	29236
3592	16392	29231
3593	16397	29227
3594	16401	29222
3595	16405	29216
3596	16410	29212
3597	16414	29207
3598	16419	29203
3599	16424	29199
3600	16428	29194
3601	16432	29188
3602	16437	29183
3603	16441	29179
3604	16447	29175
3605	16451	29171
3606	16456	29166
3607	16460	29161
3608	16464	29156
3609	16469	29152
3610	16473	29147
3611	16478	29142
3612	16482	29137
3613	16486	29132
3614	16491	29127
3615	16495	29122
3616	16499	29117
3617	16503	29111
3618	16507	29106
3619	16513	29103
3620	16517	29098
3621	16522	29095
3622	16527	29090
3623	16531	29085
3624	16535	29080
3625	16540	29075
3626	16545	29071
3627	16549	29067
3628	16554	29063
3629	16559	29058
3630	16564	29054
3631	16568	29049
3632	16574	29047
3633	16579	29044
3634	16583	29038
3635	16587	29032
3636	16592	29028
3637	16596	29023
3638	16601	29019
3639	16605	29013
3640	16610	29009
3641	16614	29003
3642	16618	28998
3643	16623	28995
3644	16627	28990
3645	16632	28985
3646	16636	28979
3647	16640	28974
3648	16644	28969
3649	16648	28963
3650	16652	28958
3651	16656	28953
3652	16661	28948
3653	16665	28943
3654	16670	28939
3655	16674	28933
3656	16678	28928
3657	16683	28924
3658	16687	28919
3659	16691	28914
3660	16696	28909
3661	16700	28904
3662	16704	28899
3663	16709	28894
3664	16713	28889
3665	16717	28883
3666	16721	28879
3667	16726	28874
3668	16730	28869
3669	16735	28865
3670	16739	28860
3671	16743	28854
3672	16747	28849
3673	16752	28844
3674	16757	28840
3675	16761	28836
3676	16766	28831
3677	16770	28825
3678	16774	28821
3679	16778	28815
3680	16783	28810
3681	16787	28805
3682	16791	28801
3683	16795	28795
3684	16800	28790
3685	16804	28786
3686	16809	28781
3687	16813	28777
3688	16818	28772
3689	16822	28767
3690	16826	28762
3691	16831	28757
3692	16835	28752
3693	16839	28747
3694	16845	28744
3695	16850	28740
3696	16854	28735
3697	16859	28731
3698	16863	28726
3699	16868	28722
3700	16872	28716
3701	16878	28714
3702	16883	28710
3703	16887	28705
3704	16892	28700
3705	16896	28696
3706	16901	28691
3707	16905	28686
3708	16910	28682
3709	16914	28677
3710	16919	28672
3711	16923	28667
3712	16927	28662
3713	16932	28658
3714	16937	28654
3715	16942	28650
3716	16947	28646
3717	16951	28642
3718	16956	28637
3719	16961	28634
3720	16966	28630
3721	16971	28626
3722	16976	28622
3723	16980	28617
3724	16985	28613
3725	16990	28608
3726	16995	28604
3727	16999	28599
3728	17003	28595
3729	17008	28590
3730	17013	28587
3731	17019	28584
3732	17023	28579
3733	17028	28574
3734	17032	28569
3735	17036	28564
3736	17042	28561
3737	17046	28556
3738	17050	28551
3739	17055	28547
3740	17060	28543
3741	17065	28540
3742	17070	28536
3743	17075	28532
3744	17080	28527
3745	17084	28523
3746	17091	28521
3747	17095	28517
3748	17100	28512
3749	17105	28508
3750	17109	28503
3751	17114	28499
3752	17117	28493
3753	17122	28489
3754	17127	28484
3755	17132	28480
3756	17136	28475
3757	17141	28472
3758	17146	28467
3759	17150	28463
3760	17156	28460
3761	17161	28456
3762	17166	28452
3763	17170	28447
3764	17176	28445
3765	17181	28440
3766	17186	28436
3767	17191	28432
3768	17196	28429
3769	17200	28424
3770	17205	28420
3771	17210	28416
3772	17214	28411
3773	17218	28406
3774	17224	28402
3775	17228	28398
3776	17233	28393
3777	17237	28389
3778	17242	28384
3779	17246	28379
3780	17250	28373
3781	17254	28368
3782	17258	28363
3783	17263	28358
3784	17268	28354
3785	17272	28349
3786	17276	28344
3787	17282	28341
3788	17287	28337
3789	17292	28334
3790	17297	28330
3791	17302	28327
3792	17307	28322
3793	17311	28316
3794	17316	28312
3795	17321	28308
3796	17326	28305
3797	17331	28302
3798	17337	28299
3799	17341	28293
3800	17347	28291
3801	17351	28286
3802	17356	28282
3803	17360	28277
3804	17365	28272
3805	17370	28268
3806	17375	28265
3807	17380	28261
3808	17384	28256
3809	17389	28252
3810	17393	28247
3811	17397	28241
3812	17402	28237
3813	17406	28231
3814	17412	28228
3815	17415	28223
3816	17420	28218
3817	17424	28212
3818	17429	28208
3819	17434	28204
3820	17438	28199
3821	17442	28194
3822	17446	28189
3823	17450	28184
3824	17455	28179
3825	17459	28175
3826	17463	28169
3827	17468	28164
3828	17472	28159
3829	17477	28154
3830	17481	28150
3831	17486	28145
3832	17490	28141
3833	17495	28136
3834	17499	28132
3835	17504	28127
3836	17509	28123
3837	17514	28119
3838	17519	28115
3839	17524	28111
3840	17528	28107
3841	17533	28103
3842	17538	28099
3843	17541	28092
3844	17546	28088
3845	17550	28083
3846	17555	28078
3847	17560	28074
3848	17564	28068
3849	17568	28064
3850	17573	28060
3851	17578	28056
3852	17582	28051
3853	17587	28046
3854	17591	28040
3855	17595	28035
3856	17599	28030
3857	17604	28025
3858	17608	28020
3859	17613	28016
3860	17617	28012
3861	17622	28007
3862	17626	28002
3863	17630	27997
3864	17635	27993
3865	17639	27988
3866	17643	27982
3867	17648	27978
3868	17653	27974
3869	17658	27970
3870	17663	27967
3871	17667	27961
3872	17672	27957
3873	17676	27952
3874	17680	27947
3875	17685	27942
3876	17689	27937
3877	17693	27932
3878	17698	27927
3879	17702	27922
3880	17707	27917
3881	17711	27912
3882	17716	27909
3883	17723	27908
3884	17741	27925
3885	17764	27950
3886	17780	27963
3887	17800	27983
3888	17818	27999
3889	17833	28011
3890	17849	28024
3891	17871	28047
3892	17894	28070
3893	17918	28096
3894	17932	28106
3895	17941	28109
3896	17957	28122
3897	17973	28135
3898	17985	28142
3899	17997	28149
3900	18004	28149
3901	18015	28154
3902	18029	28164
3903	18040	28170
3904	18050	28173
3905	18060	28177
3906	18067	28176
3907	18077	28180
3908	18086	28182
3909	18095	28184
3910	18104	28186
3911	18113	28188
3912	18121	28189
3913	18136	28200
3914	18146	28204
3915	18155	28206
3916	18163	28207
3917	18172	28209
3918	18180	28210
3919	18191	28216
3920	18200	28218
3921	18207	28217
3922	18219	28223
3923	18231	28230
3924	18243	28236
3925	18257	28247
3926	18265	28246
3927	18271	28243
3928	18277	28242
3929	18284	28240
3930	18290	28238
3931	18297	28237
3932	18303	28234
3933	18309	28231
3934	18314	28228
3935	18319	28224
3936	18326	28223
3937	18332	28219
3938	18338	28217
3939	18344	28215
3940	18351	28213
3941	18355	28208
3942	18361	28206
3943	18368	28205
3944	18375	28203
3945	18381	28201
3946	18390	28202
3947	18396	28200
3948	18403	28199
3949	18408	28195
3950	18415	28194
3951	18422	28193
3952	18428	28191
3953	18439	28194
3954	18449	28199
3955	18459	28202
3956	18489	28235
3957	18535	28295
3958	18545	28298
3959	18567	28319
3960	18585	28336
3961	18617	28371
3962	18634	28386
3963	18644	28389
3964	18656	28395
3965	18677	28416
3966	18687	28420
3967	18726	28467
3968	18738	28472
3969	18747	28475
3970	18758	28480
3971	18768	28483
3972	18776	28483
3973	18785	28485
3974	18795	28488
3975	18807	28495
3976	18815	28495
3977	18822	28494
3978	18829	28491
3979	18836	28491
3980	18842	28489
3981	18850	28488
3982	18858	28489
3983	18865	28487
3984	18871	28484
3985	18878	28483
3986	18888	28487
3987	18895	28486
3988	18903	28484
3989	18910	28484
3990	18917	28483
3991	18926	28484
3992	18934	28484
3993	18947	28491
3994	18955	28492
3995	18970	28502
3996	18998	28533
3997	19017	28550
3998	19023	28547
3999	19030	28546
4000	19037	28544
4001	19043	28541
4002	19049	28538
4003	19055	28535
4004	19061	28532
4005	19069	28533
4006	19076	28531
4007	19082	28528
4008	19088	28526
4009	19096	28525
4010	19102	28523
4011	19108	28520
4012	19117	28520
4013	19124	28520
4014	19130	28517
4015	19136	28514
4016	19143	28512
4017	19151	28512
4018	19160	28513
4019	19167	28513
4020	19176	28514
4021	19182	28511
4022	19189	28509
4023	19196	28507
4024	19224	28537
4025	19366	28737
4026	19381	28747
4027	19413	28782
4028	19431	28797
4029	19444	28805
4030	19471	28832
4031	19480	28834
4032	19486	28831
4033	19492	28828
4034	19498	28824
4035	19508	28827
4036	19515	28825
4037	19522	28824
4038	19530	28824
4039	19538	28823
4040	19545	28822
4041	19552	28820
4042	19559	28819
4043	19567	28819
4044	19575	28818
4045	19582	28816
4046	19587	28813
4047	19594	28811
4048	19600	28807
4049	19608	28807
4050	19619	28812
4051	19629	28814
4052	19635	28812
4053	19642	28809
4054	19649	28807
4055	19654	28804
4056	19664	28805
4057	19673	28807
4058	19680	28804
4059	19686	28802
4060	19693	28800
4061	19699	28797
4062	19705	28794
4063	19712	28793
4064	19720	28792
4065	19727	28790
4066	19733	28786
4067	19740	28786
4068	19754	28794
4069	19782	28822
4070	19796	28831
4071	19885	28949
4072	19894	28950
4073	19918	28973
4074	19925	28971
4075	19931	28967
4076	19936	28963
4077	19944	28963
4078	19952	28963
4079	19961	28964
4080	19970	28964
4081	19976	28960
4082	19982	28957
4083	19986	28952
4084	19992	28948
4085	19997	28943
4086	20002	28939
4087	20011	28940
4088	20023	28945
4089	20033	28948
4090	20040	28946
4091	20047	28944
4092	20052	28939
4093	20058	28936
4094	20065	28935
4095	20073	28933
4096	20081	28933
4097	20089	28933
4098	20099	28935
4099	20106	28933
4100	20112	28930
4101	20120	28930
4102	20127	28928
4103	20137	28929
4104	20144	28928
4105	20151	28926
4106	20156	28922
4107	20162	28918
4108	20169	28916
4109	20178	28917
4110	20185	28915
4111	20191	28912
4112	20198	28910
4113	20204	28906
4114	20209	28902
4115	20215	28899
4116	20221	28895
4117	20227	28891
4118	20232	28887
4119	20237	28883
4120	20242	28877
4121	20248	28874
4122	20258	28877
4123	20267	28878
4124	20274	28876
4125	20280	28873
4126	20287	28870
4127	20295	28869
4128	20300	28864
4129	20307	28863
4130	20317	28865
4131	20327	28867
4132	20339	28872
4133	20350	28876
4134	20357	28874
4135	20363	28871
4136	20376	28878
4137	20412	28916
4138	20477	28997
4139	20499	29016
4140	20514	29025
4141	20526	29030
4142	20540	29038
4143	20566	29063
4144	20589	29083
4145	20599	29085
4146	20608	29086
4147	20638	29116
4148	20647	29117
4149	20652	29112
4150	20659	29110
4151	20663	29104
4152	20669	29100
4153	20675	29096
4154	20681	29093
4155	20686	29089
4156	20693	29086
4157	20699	29082
4158	20705	29079
4159	20710	29074
4160	20716	29071
4161	20722	29067
4162	20729	29065
4163	20736	29062
4164	20741	29058
4165	20747	29054
4166	20753	29051
4167	20759	29047
4168	20767	29045
4169	20774	29044
4170	20779	29039
4171	20785	29035
4172	20790	29031
4173	20796	29027
4174	20802	29024
4175	20809	29021
4176	20814	29016
4177	20823	29017
4178	20830	29015
4179	20836	29011
4180	20841	29007
4181	20848	29004
4182	20854	29001
4183	20860	28997
4184	20866	28993
4185	20872	28989
4186	20878	28986
4187	20884	28982
4188	20889	28978
4189	20894	28972
4190	20901	28971
4191	20907	28967
4192	20912	28962
4193	20917	28956
4194	20920	28950
4195	20925	28944
4196	20929	28938
4197	20933	28931
4198	20938	28927
4199	20943	28922
4200	20948	28917
4201	20953	28911
4202	20956	28904
4203	20961	28899
4204	20966	28894
4205	20971	28889
4206	20976	28884
4207	20982	28880
4208	20987	28875
4209	20992	28870
4210	20996	28864
4211	21002	28860
4212	21007	28856
4213	21013	28851
4214	21019	28848
4215	21025	28844
4216	21031	28841
4217	21037	28837
4218	21042	28833
4219	21049	28830
4220	21055	28827
4221	21061	28823
4222	21068	28821
4223	21075	28819
4224	21083	28818
4225	21091	28817
4226	21099	28816
4227	21114	28824
4228	21122	28824
4229	21131	28824
4230	21139	28823
4231	21145	28820
4232	21154	28820
4233	21163	28821
4234	21226	28895
4235	21244	28907
4236	21251	28906
4237	21258	28903
4238	21266	28901
4239	21273	28900
4240	21282	28900
4241	21291	28900
4242	21298	28898
4243	21305	28895
4244	21312	28892
4245	21318	28890
4246	21324	28886
4247	21332	28885
4248	21342	28887
4249	21348	28883
4250	21354	28879
4251	21362	28877
4252	21369	28875
4253	21376	28873
4254	21382	28869
4255	21389	28867
4256	21396	28864
4257	21403	28862
4258	21410	28860
4259	21416	28856
4260	21423	28854
4261	21429	28851
4262	21436	28848
4263	21442	28844
4264	21448	28841
4265	21456	28840
4266	21462	28836
4267	21470	28834
4268	21477	28832
4269	21483	28829
4270	21490	28826
4271	21497	28823
4272	21504	28821
4273	21511	28820
4274	21518	28817
4275	21527	28816
4276	21534	28814
4277	21539	28809
4278	21544	28805
4279	21551	28801
4280	21555	28795
4281	21560	28791
4282	21566	28786
4283	21570	28780
4284	21575	28775
4285	21580	28771
4286	21585	28765
4287	21589	28759
4288	21594	28754
4289	21599	28748
4290	21603	28742
4291	21608	28737
4292	21613	28732
4293	21618	28727
4294	21623	28722
4295	21629	28718
4296	21634	28713
4297	21641	28710
4298	21646	28706
4299	21651	28701
4300	21656	28696
4301	21662	28692
4302	21668	28688
4303	21673	28683
4304	21679	28678
4305	21684	28673
4306	21688	28667
4307	21693	28662
4308	21698	28657
4309	21702	28651
4310	21707	28646
4311	21711	28639
4312	21716	28634
4313	21721	28629
4314	21726	28625
4315	21732	28620
4316	21736	28614
4317	21741	28608
4318	21746	28604
4319	21751	28598
4320	21756	28593
4321	21761	28589
4322	21766	28583
4323	21771	28578
4324	21774	28571
4325	21780	28566
4326	21784	28561
4327	21789	28556
4328	21794	28551
4329	21799	28545
4330	21803	28539
4331	21812	28539
4332	21820	28537
4333	21827	28536
4334	21834	28533
4335	21841	28530
4336	21848	28528
4337	21854	28525
4338	21861	28522
4339	21866	28517
4340	21873	28515
4341	21881	28513
4342	21888	28511
4343	21894	28507
4344	21901	28504
4345	21908	28502
4346	21917	28502
4347	21926	28502
4348	21934	28501
4349	21941	28499
4350	21949	28497
4351	21956	28494
4352	21963	28492
4353	21969	28489
4354	21976	28486
4355	21982	28482
4356	21990	28481
4357	21998	28479
4358	22004	28475
4359	22011	28473
4360	22022	28476
4361	22029	28473
4362	22037	28472
4363	22045	28471
4364	22052	28468
4365	22059	28465
4366	22065	28462
4367	22072	28460
4368	22079	28457
4369	22087	28455
4370	22094	28453
4371	22100	28449
4372	22107	28447
4373	22114	28444
4374	22122	28443
4375	22129	28440
4376	22136	28437
4377	22142	28434
4378	22148	28430
4379	22156	28429
4380	22164	28428
4381	22172	28425
4382	22179	28423
4383	22186	28421
4384	22194	28419
4385	22200	28415
4386	22207	28413
4387	22213	28410
4388	22221	28408
4389	22228	28405
4390	22236	28404
4391	22242	28400
4392	22247	28395
4393	22252	28390
4394	22257	28385
4395	22263	28381
4396	22269	28377
4397	22273	28370
4398	22278	28366
4399	22283	28360
4400	22294	28362
4401	22299	28357
4402	22303	28352
4403	22308	28346
4404	22315	28343
4405	22320	28338
4406	22326	28334
4407	22330	28328
4408	22336	28324
4409	22342	28321
4410	22347	28315
4411	22351	28309
4412	22355	28303
4413	22361	28298
4414	22366	28293
4415	22370	28287
4416	22375	28282
4417	22380	28276
4418	22385	28271
4419	22390	28266
4420	22394	28260
4421	22398	28253
4422	22402	28247
4423	22412	28249
4424	22418	28244
4425	22422	28238
4426	22429	28235
4427	22434	28230
4428	22440	28226
4429	22444	28220
4430	22449	28215
4431	22454	28209
4432	22459	28204
4433	22463	28198
4434	22468	28193
4435	22473	28187
4436	22478	28182
4437	22483	28177
4438	22487	28171
4439	22493	28167
4440	22498	28162
4441	22502	28156
4442	22508	28151
4443	22515	28149
4444	22524	28148
4445	22532	28147
4446	22540	28146
4447	22547	28144
4448	22554	28141
4449	22562	28139
4450	22570	28138
4451	22578	28136
4452	22585	28134
4453	22594	28133
4454	22602	28132
4455	22609	28130
4456	22616	28127
4457	22625	28126
4458	22634	28126
4459	22642	28125
4460	22650	28124
4461	22659	28123
4462	22666	28121
4463	22674	28119
4464	22682	28117
4465	22689	28114
4466	22695	28111
4467	22703	28109
4468	22711	28108
4469	22718	28105
4470	22727	28105
4471	22735	28103
4472	22742	28101
4473	22749	28098
4474	22757	28096
4475	22763	28093
4476	22770	28090
4477	22777	28087
4478	22784	28085
4479	22791	28082
4480	22807	28090
4481	22814	28087
4482	22821	28085
4483	22827	28081
4484	22834	28078
4485	22840	28074
4486	22846	28071
4487	22854	28068
4488	22860	28064
4489	22866	28061
4490	22873	28058
4491	22879	28054
4492	22886	28051
4493	22892	28048
4494	22899	28044
4495	22906	28042
4496	22913	28039
4497	22919	28035
4498	22926	28032
4499	22933	28029
4500	22941	28028
4501	22949	28026
4502	22955	28023
4503	22961	28019
4504	22968	28015
4505	22975	28013
4506	22984	28012
4507	22993	28012
4508	23001	28010
4509	23007	28007
4510	23013	28003
4511	23019	27999
4512	23025	27994
4513	23032	27991
4514	23037	27986
4515	23043	27982
4516	23049	27979
4517	23054	27973
4518	23058	27967
4519	23063	27962
4520	23067	27955
4521	23072	27950
4522	23076	27944
4523	23080	27937
4524	23084	27931
4525	23089	27925
4526	23094	27920
4527	23099	27915
4528	23104	27910
4529	23109	27904
4530	23114	27899
4531	23119	27894
4532	23124	27889
4533	23130	27884
4534	23134	27878
4535	23138	27872
4536	23143	27866
4537	23147	27861
4538	23152	27855
4539	23156	27849
4540	23162	27844
4541	23166	27838
4542	23172	27834
4543	23177	27829
4544	23183	27824
4545	23187	27819
4546	23192	27813
4547	23197	27808
4548	23203	27803
4549	23207	27798
4550	23211	27792
4551	23216	27786
4552	23220	27780
4553	23224	27773
4554	23230	27769
4555	23236	27765
4556	23240	27759
4557	23245	27754
4558	23250	27748
4559	23254	27742
4560	23259	27736
4561	23263	27731
4562	23268	27725
4563	23275	27722
4564	23282	27719
4565	23289	27716
4566	23295	27713
4567	23303	27711
4568	23310	27708
4569	23317	27705
4570	23324	27702
4571	23330	27698
4572	23337	27696
4573	23345	27693
4574	23352	27691
4575	23363	27693
4576	23369	27689
4577	23379	27689
4578	23385	27686
4579	23393	27684
4580	23401	27682
4581	23413	27685
4582	23433	27698
4583	23453	27710
4584	23469	27718
4585	23481	27721
4586	23494	27725
4587	23512	27735
4588	23525	27739
4589	23537	27742
4590	23546	27742
4591	23555	27741
4592	23565	27741
4593	23576	27743
4594	23589	27748
4595	23600	27749
4596	23611	27751
4597	23620	27750
4598	23639	27762
4599	23656	27770
4600	23665	27770
4601	23671	27766
4602	23678	27762
4603	23685	27759
4604	23691	27756
4605	23698	27753
4606	23706	27751
4607	23711	27745
4608	23716	27740
4609	23720	27733
4610	23725	27728
4611	23730	27723
4612	23735	27717
4613	23739	27712
4614	23744	27706
4615	23749	27700
4616	23754	27695
4617	23759	27690
4618	23765	27685
4619	23769	27680
4620	23775	27674
4621	23780	27670
4622	23785	27664
4623	23790	27659
4624	23795	27654
4625	23799	27647
4626	23803	27641
4627	23808	27636
4628	23813	27631
4629	23819	27625
4630	23824	27620
4631	23829	27615
4632	23833	27609
4633	23839	27604
4634	23843	27598
4635	23848	27594
4636	23854	27589
4637	23859	27583
4638	23864	27578
4639	23868	27571
4640	23873	27566
4641	23877	27560
4642	23882	27554
4643	23886	27549
4644	23891	27543
4645	23897	27538
4646	23902	27533
4647	23907	27528
4648	23912	27523
4649	23917	27518
4650	23923	27513
4651	23928	27508
4652	23933	27502
4653	23937	27497
4654	23942	27490
4655	23946	27485
4656	23951	27479
4657	23955	27473
4658	23961	27468
4659	23965	27462
4660	23970	27456
4661	23975	27451
4662	23979	27445
4663	23984	27440
4664	23988	27434
4665	23993	27428
4666	23998	27423
4667	24003	27417
4668	24009	27414
4669	24016	27410
4670	24024	27409
4671	24032	27406
4672	24039	27403
4673	24046	27400
4674	24053	27398
4675	24059	27393
4676	24065	27389
4677	24072	27386
4678	24079	27382
4679	24085	27379
4680	24091	27374
4681	24098	27371
4682	24105	27368
4683	24114	27367
4684	24123	27367
4685	24131	27365
4686	24138	27362
4687	24145	27359
4688	24152	27355
4689	24158	27352
4690	24167	27351
4691	24173	27347
4692	24181	27345
4693	24188	27342
4694	24194	27338
4695	24201	27334
4696	24207	27331
4697	24213	27326
4698	24221	27324
4699	24228	27320
4700	24234	27317
4701	24241	27314
4702	24248	27311
4703	24255	27307
4704	24262	27305
4705	24269	27302
4706	24277	27299
4707	24284	27296
4708	24290	27292
4709	24296	27288
4710	24303	27284
4711	24310	27282
4712	24317	27279
4713	24323	27275
4714	24330	27272
4715	24337	27269
4716	24344	27265
4717	24350	27261
4718	24356	27257
4719	24363	27253
4720	24370	27250
4721	24376	27247
4722	24383	27243
4723	24389	27239
4724	24396	27236
4725	24402	27232
4726	24409	27228
4727	24416	27225
4728	24423	27222
4729	24429	27218
4730	24433	27212
4731	24437	27205
4732	24442	27200
4733	24447	27195
4734	24452	27189
4735	24458	27185
4736	24463	27179
4737	24468	27174
4738	24473	27168
4739	24477	27163
4740	24482	27157
4741	24488	27152
4742	24493	27147
4743	24497	27141
4744	24502	27136
4745	24508	27132
4746	24516	27130
4747	24522	27125
4748	24526	27119
4749	24531	27113
4750	24535	27107
4751	24540	27102
4752	24545	27096
4753	24550	27091
4754	24555	27085
4755	24560	27080
4756	24566	27075
4757	24570	27069
4758	24575	27064
4759	24579	27058
4760	24584	27053
4761	24589	27047
4762	24594	27041
4763	24599	27036
4764	24602	27029
4765	24606	27023
4766	24611	27017
4767	24616	27011
4768	24620	27005
4769	24624	26998
4770	24628	26992
4771	24632	26986
4772	24636	26979
4773	24640	26973
4774	24645	26967
4775	24649	26962
4776	24654	26956
4777	24658	26950
4778	24663	26944
4779	24668	26939
4780	24673	26934
4781	24677	26927
4782	24682	26922
4783	24687	26916
4784	24692	26911
4785	24699	26907
4786	24706	26905
4787	24713	26902
4788	24720	26899
4789	24726	26894
4790	24733	26891
4791	24740	26888
4792	24748	26886
4793	24755	26882
4794	24761	26878
