iter	Logloss
1515	0.4469514169
1516	0.4468496137
1517	0.4468265144
1518	0.4468198128
1519	0.4468094406
1520	0.4468049117
1521	0.4467614813
1522	0.4467301544
1523	0.4466665076
1524	0.4466552541
1525	0.4466235335
1526	0.4465543114
1527	0.4465010086
1528	0.4464435002
1529	0.4464186741
1530	0.4463632936
1531	0.4463272292
1532	0.4463064472
1533	0.4462254459
1534	0.4461877988
1535	0.4461591982
1536	0.4460619784
1537	0.4460359125
1538	0.4459913088
1539	0.4459573808
1540	0.4458971439
1541	0.4458591484
1542	0.4457900657
1543	0.4456938107
1544	0.445690093
1545	0.4456282363
1546	0.4455776497
1547	0.4454985872
1548	0.4454858323
1549	0.4454361877
1550	0.4453374411
1551	0.4453086108
1552	0.4452893544
1553	0.4452487752
1554	0.4452317314
1555	0.4451856172
1556	0.4450925888
1557	0.4450874916
1558	0.4450577427
1559	0.4450166717
1560	0.4449014744
1561	0.4448873511
1562	0.4448834473
1563	0.4448794118
1564	0.4448735167
1565	0.4447885943
1566	0.4447182788
1567	0.4447124357
1568	0.444591878
1569	0.4445600951
1570	0.4445600951
1571	0.4445054124
1572	0.4444962903
1573	0.4444917414
1574	0.4444857376
1575	0.4444778865
1576	0.4444570382
1577	0.4444137664
1578	0.4443437956
1579	0.4442857709
1580	0.4442455416
1581	0.4442412869
1582	0.4442337786
1583	0.4442113655
1584	0.4442023223
1585	0.4442023223
1586	0.4441580679
1587	0.4440451144
1588	0.444038386
1589	0.4440347746
1590	0.4439927161
1591	0.4439516774
1592	0.4439176237
1593	0.4439176236
1594	0.4438801822
1595	0.4438233281
1596	0.4438002482
1597	0.443730329
1598	0.4437051482
1599	0.4436277151
1600	0.4435944962
1601	0.4435921661
1602	0.4435839821
1603	0.4435831029
1604	0.4435781759
1605	0.4435705061
1606	0.4435203862
1607	0.4434941736
1608	0.4434635563
1609	0.4434556641
1610	0.4433703931
1611	0.4433703931
1612	0.4433456804
1613	0.4432689973
1614	0.4432248727
1615	0.4432080944
1616	0.4432021349
1617	0.4431991548
1618	0.4431846579
1619	0.44318463
1620	0.443176696
1621	0.4430783372
1622	0.4430783371
1623	0.443020661
1624	0.4429375073
1625	0.4429370499
1626	0.4427892803
1627	0.4427733608
1628	0.4427520022
1629	0.4427157066
1630	0.4426521152
1631	0.4426462191
1632	0.4425701728
1633	0.4425308736
1634	0.4425306364
1635	0.4424972107
1636	0.4424184003
1637	0.4423413594
1638	0.4423079549
1639	0.4422351499
1640	0.4421737631
1641	0.4421712327
1642	0.4421236195
1643	0.4420983185
1644	0.4420677248
1645	0.4420629616
1646	0.4420629615
1647	0.4419884819
1648	0.441946793
1649	0.4418740915
1650	0.4418711679
1651	0.441841495
1652	0.4418017562
1653	0.4417558714
1654	0.4417540913
1655	0.441675612
1656	0.441633476
1657	0.4415423561
1658	0.4415423561
1659	0.4415065045
1660	0.4413895866
1661	0.4413546239
1662	0.4412676517
1663	0.4412341516
1664	0.4411970381
1665	0.4411894437
1666	0.4411818372
1667	0.4411788574
1668	0.4411658932
1669	0.4411587343
1670	0.4411187237
1671	0.4410497772
1672	0.4410145137
1673	0.4409679079
1674	0.4409202851
1675	0.4408945837
1676	0.4408661415
1677	0.4408319557
1678	0.4407809693
1679	0.4407170393
1680	0.4406865983
1681	0.4406140016
1682	0.4405905586
1683	0.4405549771
1684	0.4405291801
1685	0.4405044877
1686	0.4404735664
1687	0.4404301411
1688	0.4403758964
1689	0.4403557128
1690	0.4403218855
1691	0.4402304874
1692	0.4401754151
1693	0.4400929226
1694	0.440047948
1695	0.4400479478
1696	0.439966143
1697	0.4399199047
1698	0.4399152007
1699	0.4399043045
1700	0.4397968714
1701	0.4397940141
1702	0.4397087345
1703	0.4396971764
1704	0.4396393801
1705	0.4396145888
1706	0.4395892402
1707	0.4395789515
1708	0.4395568308
1709	0.4395112726
1710	0.4394357861
1711	0.4394155713
1712	0.4394112029
1713	0.439398369
1714	0.4393923495
1715	0.4393311472
1716	0.4393311471
1717	0.4393270051
1718	0.4392922305
1719	0.4392134701
1720	0.4391913942
1721	0.439185719
1722	0.4391813696
1723	0.4391497181
1724	0.4391236625
1725	0.4390406468
1726	0.4389320116
1727	0.4388555115
1728	0.4387891431
1729	0.4387308543
1730	0.4386214887
1731	0.4385893033
1732	0.4384573101
1733	0.4384252453
1734	0.4383040538
1735	0.4383002564
1736	0.4382419966
1737	0.4381508218
1738	0.4381468351
1739	0.4380420701
1740	0.4380152279
1741	0.4379962709
1742	0.437982377
1743	0.4379782014
1744	0.4379730778
1745	0.4379655315
1746	0.4379470686
1747	0.4379000085
1748	0.4378973179
1749	0.4378936572
1750	0.4378463266
1751	0.4377934343
1752	0.4377477554
1753	0.4377045356
1754	0.4377013814
1755	0.4376815521
1756	0.4376405218
1757	0.4375828516
1758	0.4374980037
1759	0.4374850842
1760	0.4374813439
1761	0.4374170901
1762	0.4374075374
1763	0.4373716323
1764	0.4373549551
1765	0.4373056034
1766	0.437293355
1767	0.4372527874
1768	0.4371579008
1769	0.4371275666
1770	0.4371207102
1771	0.4370411919
1772	0.4369735587
1773	0.4369161388
1774	0.4368537989
1775	0.4368537989
1776	0.4368509223
1777	0.4368299102
1778	0.4367777924
1779	0.4367710668
1780	0.4367124916
1781	0.4366908211
1782	0.4366380912
1783	0.436626533
1784	0.4365828846
1785	0.4365737824
1786	0.4365720424
1787	0.4365299627
1788	0.4365219757
1789	0.4365124605
1790	0.4364568102
1791	0.4364112968
1792	0.4363921975
1793	0.4363744315
1794	0.4363433854
1795	0.4363371716
1796	0.4363371716
1797	0.436313093
1798	0.4362576531
1799	0.4362364775
1800	0.4361689875
1801	0.4361227523
1802	0.4361029091
1803	0.4361017264
1804	0.4360707688
1805	0.4360270015
1806	0.4359975594
1807	0.4359429889
1808	0.4359216688
1809	0.4358910323
1810	0.4358756654
1811	0.4358524847
1812	0.4358514728
1813	0.4358175366
1814	0.4357409341
1815	0.4357079519
1816	0.4356164706
1817	0.4355916763
1818	0.4355911459
1819	0.4355805957
1820	0.4355350196
1821	0.435516624
1822	0.4354880378
1823	0.4354758212
1824	0.435464789
1825	0.4354507211
1826	0.4354496152
1827	0.4354263558
1828	0.4353705367
1829	0.4353648228
1830	0.4353023093
1831	0.4352958397
1832	0.4352478774
1833	0.4352343559
1834	0.4352038985
1835	0.4351252685
1836	0.4350776944
1837	0.4350763756
1838	0.4350620858
1839	0.4350224057
1840	0.4349820047
1841	0.4349473876
1842	0.434921408
1843	0.4349097621
1844	0.4348670788
1845	0.4348341646
1846	0.4348044231
1847	0.4347298279
1848	0.4347004078
1849	0.4346050675
1850	0.4344772595
1851	0.4344696117
1852	0.4344446425
1853	0.4343456539
1854	0.4343060878
1855	0.4342710165
1856	0.4342579477
1857	0.4342545534
1858	0.4342065934
1859	0.4341705653
1860	0.4341154758
1861	0.4339912887
1862	0.4339492221
1863	0.4338892732
1864	0.4338848599
1865	0.4338810716
1866	0.4338131717
1867	0.4337787745
1868	0.4336950564
1869	0.4336325982
1870	0.433534367
1871	0.4335277686
1872	0.4334888367
1873	0.4334849481
1874	0.4334302725
1875	0.4334278303
1876	0.4334118811
1877	0.433401272
1878	0.4333513557
1879	0.4333449662
1880	0.4333287534
1881	0.4333190772
1882	0.4332489183
1883	0.4331822666
1884	0.4331306748
1885	0.4331066587
1886	0.4330939606
1887	0.4330141834
1888	0.4329787914
1889	0.4329190995
1890	0.4328371856
1891	0.4328328989
1892	0.4327779361
1893	0.4327705668
1894	0.4327648086
1895	0.4327199069
1896	0.432715396
1897	0.4327103836
1898	0.4326684867
1899	0.4326624137
1900	0.4326593862
1901	0.4326214458
1902	0.4325904153
1903	0.4324301117
1904	0.4323706836
1905	0.4323467178
1906	0.43233696
1907	0.4322986915
1908	0.4322303747
1909	0.4321895203
1910	0.4321858241
1911	0.4321338459
1912	0.4321338459
1913	0.4321286511
1914	0.4321083772
1915	0.4320841054
1916	0.4320475202
1917	0.4320295738
1918	0.4319691785
1919	0.4318735816
1920	0.4318476818
1921	0.4318476818
1922	0.4318476818
1923	0.43183942
1924	0.4317927537
1925	0.4317627394
1926	0.4317231474
1927	0.4317162801
1928	0.4316593944
1929	0.4316443966
1930	0.4316044199
1931	0.4315692386
1932	0.4315460232
1933	0.4315264928
1934	0.4315117161
1935	0.431477879
1936	0.4314486925
1937	0.431411331
1938	0.4313670867
1939	0.4313145201
1940	0.4312573197
1941	0.4311090187
1942	0.4310885791
1943	0.4310885787
1944	0.4310670941
1945	0.4310290655
1946	0.4310227655
1947	0.430909633
1948	0.430907131
1949	0.4309027095
1950	0.4308754895
1951	0.4308712691
1952	0.4308535293
1953	0.4307892955
1954	0.4306912697
1955	0.4306446669
1956	0.430610819
1957	0.4305781795
1958	0.430574518
1959	0.4305105905
1960	0.4305070312
1961	0.4304754162
1962	0.4303949375
1963	0.4303907618
1964	0.4303535565
1965	0.4303385935
1966	0.4303046951
1967	0.4303009325
1968	0.4302794734
1969	0.4302794733
1970	0.4302633296
1971	0.430256427
1972	0.4302095079
1973	0.4301429604
1974	0.4301125855
1975	0.4300565967
1976	0.4299811659
1977	0.4298871326
1978	0.4298713689
1979	0.4298682379
1980	0.4298533955
1981	0.4298119363
1982	0.4297898593
1983	0.429757462
1984	0.4297452283
1985	0.4296920741
1986	0.4296635886
1987	0.4296507415
1988	0.4296470025
1989	0.4295210057
1990	0.4294838317
1991	0.4294525734
1992	0.4294289086
1993	0.4294194144
1994	0.4294145339
1995	0.4294124311
1996	0.4293836896
1997	0.429358194
1998	0.4293395381
1999	0.4292216786
2000	0.4292214609
2001	0.4292173565
2002	0.4291733276
2003	0.429148934
2004	0.4290529563
2005	0.428900725
2006	0.4288902617
2007	0.4288516836
2008	0.4288142501
2009	0.4287736834
2010	0.4287709655
2011	0.428673819
2012	0.4286112175
2013	0.4285384545
2014	0.4285083238
2015	0.4284487871
2016	0.4283944537
2017	0.4283908667
2018	0.428366937
2019	0.4283306772
2020	0.4283009521
2021	0.4283009518
2022	0.4282503708
2023	0.428215306
2024	0.4282136494
2025	0.4281905658
2026	0.4281870788
2027	0.4281546787
2028	0.4281369892
2029	0.4281193783
2030	0.428119378
2031	0.4280627796
2032	0.4280504378
2033	0.4279867277
2034	0.4279552294
2035	0.4279267953
2036	0.427862262
2037	0.4278525718
2038	0.4278345476
2039	0.4278177375
2040	0.4277737939
2041	0.427766239
2042	0.4277096401
2043	0.4277096394
2044	0.4276845558
2045	0.4276447349
2046	0.4276368451
2047	0.4276080214
2048	0.4275452074
2049	0.4274349284
2050	0.4273813761
2051	0.4273453444
2052	0.427290741
2053	0.4272074853
2054	0.4271929605
2055	0.4271897726
2056	0.4271267995
2057	0.427099166
2058	0.4270940843
2059	0.4270009242
2060	0.426981447
2061	0.4269628958
2062	0.4269245362
2063	0.4269245362
2064	0.4268801563
2065	0.4268528943
2066	0.4268105434
2067	0.4268081356
2068	0.4268079693
2069	0.426745536
2070	0.4266725036
2071	0.4265997998
2072	0.4265762064
2073	0.42656077
2074	0.4264811079
2075	0.4263784726
2076	0.426369157
2077	0.4262974921
2078	0.4262569044
2079	0.426207638
2080	0.4261480533
2081	0.4261315574
2082	0.4260553143
2083	0.4260490152
2084	0.4260205644
2085	0.4259638923
2086	0.4259221059
2087	0.4258807603
2088	0.4258516088
2089	0.4258393505
2090	0.4257965702
2091	0.4257558571
2092	0.425711318
2093	0.4256727857
2094	0.4256553147
2095	0.4256553146
2096	0.4256439829
2097	0.4256096381
2098	0.4255790408
2099	0.4255045322
2100	0.4254694408
2101	0.4254689827
2102	0.4254656911
2103	0.4254322807
2104	0.4253891223
2105	0.4253350284
2106	0.4253128358
2107	0.4252770314
2108	0.4252044614
2109	0.4251666588
2110	0.4251666587
2111	0.4251633642
2112	0.4251324176
2113	0.4250879729
2114	0.4250835595
2115	0.4250564203
2116	0.424975463
2117	0.4249192445
2118	0.4249153465
2119	0.4249090739
2120	0.424878586
2121	0.424808635
2122	0.4248073703
2123	0.4247826781
2124	0.4246760896
2125	0.4246398717
2126	0.4246279917
2127	0.4245982075
2128	0.4245958503
2129	0.4244999362
2130	0.4244153047
2131	0.4243794772
2132	0.4243777873
2133	0.4243544676
2134	0.4243544672
2135	0.4243406723
2136	0.4243404746
2137	0.4242791564
2138	0.4242776625
2139	0.4242217548
2140	0.4242026642
2141	0.4241305358
2142	0.424057903
2143	0.4240035724
2144	0.4239998011
2145	0.4239762847
2146	0.4239471667
2147	0.423866932
2148	0.4238482111
2149	0.4238081241
2150	0.4238046483
2151	0.423778574
2152	0.423775268
2153	0.4237346594
2154	0.4236924496
2155	0.4236715345
2156	0.4236594799
2157	0.4236432255
2158	0.4236423731
2159	0.4236405757
2160	0.4236405757
2161	0.4235671433
2162	0.4235643983
2163	0.4235490615
2164	0.4235017817
2165	0.4234594264
2166	0.423433193
2167	0.4233680236
2168	0.4233409748
2169	0.4232707646
2170	0.4232656657
2171	0.4232268199
2172	0.4232176278
2173	0.42320652
2174	0.4231319879
2175	0.4230758822
2176	0.4230681934
2177	0.4230168043
2178	0.4229048743
2179	0.4228582829
2180	0.422808991
2181	0.4226803894
2182	0.422605983
2183	0.4225838764
2184	0.4225514387
2185	0.4224975367
2186	0.4224451172
2187	0.4224424134
2188	0.4224424133
2189	0.4223889556
2190	0.4223168902
2191	0.4222952502
2192	0.4222594733
2193	0.4222084776
2194	0.4221286697
2195	0.4220406128
2196	0.4220001909
2197	0.4219707613
2198	0.4219604087
2199	0.4219431935
2200	0.4219397554
2201	0.4218701987
2202	0.4218674832
2203	0.4218082922
2204	0.4217526821
2205	0.4217093522
2206	0.4217033439
2207	0.4216964524
2208	0.4216498541
2209	0.4216444999
2210	0.4215938479
2211	0.4215256332
2212	0.4214991636
2213	0.4214767057
2214	0.4214582925
2215	0.4214454084
2216	0.4214236674
2217	0.4213772047
2218	0.4213709385
2219	0.4213256407
2220	0.4212587378
2221	0.421187713
2222	0.4211347549
2223	0.4211304958
2224	0.4211237844
2225	0.4211202013
2226	0.4210781742
2227	0.4210360751
2228	0.4209495808
2229	0.4208474279
2230	0.4208017557
2231	0.4207327937
2232	0.4207273268
2233	0.420686117
2234	0.4206197897
2235	0.4205100461
2236	0.4204465361
2237	0.4203510242
2238	0.4203228118
2239	0.4202611709
2240	0.4202230602
2241	0.4202228267
2242	0.4201568568
2243	0.4200219453
2244	0.4199651845
2245	0.4199369679
2246	0.4199234101
2247	0.4198936224
2248	0.4198729725
2249	0.4198474878
2250	0.4198443638
2251	0.4198357526
2252	0.4198356013
2253	0.4197542732
2254	0.4196597056
2255	0.4196354987
2256	0.4195626564
2257	0.4195053035
2258	0.4194739469
2259	0.4194739468
2260	0.4194489792
2261	0.4194318155
2262	0.4193805031
2263	0.4193774137
2264	0.4193773146
2265	0.4193107334
2266	0.4192868544
2267	0.4192433737
2268	0.4192233932
2269	0.4191791651
2270	0.4191540083
2271	0.4191390889
2272	0.4190638319
2273	0.4190403404
2274	0.4190249984
2275	0.4189233681
2276	0.4188551863
2277	0.4188506271
2278	0.4188356214
2279	0.4188091436
2280	0.4187697553
2281	0.4187579174
2282	0.4186696023
2283	0.418663066
2284	0.4185939351
2285	0.4185898983
2286	0.4185858548
2287	0.4185198463
2288	0.418514057
2289	0.4184435518
2290	0.4184028534
2291	0.4183698153
2292	0.4183560496
2293	0.4183200039
2294	0.4182766898
2295	0.4182528823
2296	0.4182002707
2297	0.4180914653
2298	0.4180848821
2299	0.4179968401
2300	0.4179813719
2301	0.4178808646
2302	0.4178704818
2303	0.4178650907
2304	0.4178522814
2305	0.4178124112
2306	0.4178094994
2307	0.4177566113
2308	0.4176503476
2309	0.4176205478
2310	0.4175841731
2311	0.4175234183
2312	0.4175167511
2313	0.4174858367
2314	0.4174822992
2315	0.4174517708
2316	0.4173905866
2317	0.4172986275
2318	0.417245994
2319	0.4172136848
2320	0.4171626497
2321	0.4171279194
2322	0.4170370583
2323	0.4170109407
2324	0.4169402939
2325	0.41690143
2326	0.4168680898
2327	0.4167812618
2328	0.4167808437
2329	0.4167368409
2330	0.4166862996
2331	0.4166197512
2332	0.4165697676
2333	0.4165507112
2334	0.4165158278
2335	0.4164973071
2336	0.4164939718
2337	0.416456289
2338	0.4164511526
2339	0.4164438334
2340	0.4163862043
2341	0.4163347149
2342	0.4162946325
2343	0.4162577109
2344	0.4162207262
2345	0.416116776
2346	0.4160295771
2347	0.4159932789
2348	0.4159843515
2349	0.415937542
2350	0.4158948433
2351	0.4158300864
2352	0.4158300862
2353	0.4158273251
2354	0.4157878675
2355	0.4157466269
2356	0.4157466269
2357	0.4157140065
2358	0.415693169
2359	0.4156931689
2360	0.4156469367
2361	0.4156283909
2362	0.4156102591
2363	0.4155718388
2364	0.4155582629
2365	0.4154599464
2366	0.4154599459
2367	0.4153976853
2368	0.4153662261
2369	0.4152701117
2370	0.4151319183
2371	0.4150487567
2372	0.4150487565
2373	0.415016083
2374	0.4150160829
2375	0.4150055279
2376	0.4149551676
2377	0.4149170827
2378	0.4149011031
2379	0.414828368
2380	0.414745862
2381	0.4147243522
2382	0.4146888019
2383	0.4146864933
2384	0.4146809786
2385	0.4146741876
2386	0.414632312
2387	0.4145715667
2388	0.414537256
2389	0.4145365902
2390	0.4145101163
2391	0.4144870277
2392	0.4144814646
2393	0.4144060786
2394	0.4143726716
2395	0.4142981627
2396	0.4142890981
2397	0.4142821785
2398	0.4142553359
2399	0.4141892891
2400	0.4141442953
2401	0.414093186
2402	0.4140901474
2403	0.4140769378
2404	0.4140612206
2405	0.4139985431
2406	0.4139983202
2407	0.413943805
2408	0.4139255151
2409	0.4139210658
2410	0.4139056736
2411	0.4138952796
2412	0.4138747162
2413	0.4138386272
2414	0.4138330791
2415	0.4137890398
2416	0.4137341367
2417	0.413626911
2418	0.4135826662
2419	0.4135602771
2420	0.4134565615
2421	0.4133873728
2422	0.4133853836
2423	0.4133478683
2424	0.4133089133
2425	0.4132897611
2426	0.4132458075
2427	0.4132173584
2428	0.4131357568
2429	0.4131165192
2430	0.4130203448
2431	0.4130181585
2432	0.4129644107
2433	0.4128912546
2434	0.4128370304
2435	0.4127966929
2436	0.4127637068
2437	0.412758487
2438	0.4126991489
2439	0.4126559094
2440	0.4126506336
2441	0.4125948216
2442	0.4125320786
2443	0.4125106539
2444	0.4124949073
2445	0.4124477156
2446	0.4123917699
2447	0.4123770412
2448	0.4123507761
2449	0.4122380326
2450	0.4121105999
2451	0.4120984466
2452	0.4120361023
2453	0.4119927699
2454	0.4119723047
2455	0.4118070262
2456	0.4118013624
2457	0.411786085
2458	0.4117267332
2459	0.4117088985
2460	0.4116296535
2461	0.4115670325
2462	0.4115252084
2463	0.4114350381
2464	0.4113860659
2465	0.4113088124
2466	0.4112775166
2467	0.4112297565
2468	0.411188286
2469	0.4111624822
2470	0.4111138314
2471	0.4110550813
2472	0.4110550812
2473	0.4110474557
2474	0.4110118941
2475	0.4109668698
2476	0.4109164575
2477	0.4108521378
2478	0.410774796
2479	0.4107284364
2480	0.4106390451
2481	0.4106312598
2482	0.4106158398
2483	0.4104995199
2484	0.4104929625
2485	0.4104203454
2486	0.4103510838
2487	0.4102996896
2488	0.4102996896
2489	0.4102870371
2490	0.4102499139
2491	0.4102475159
2492	0.4102421553
2493	0.410189302
2494	0.4101406185
2495	0.4101182696
2496	0.410046288
2497	0.4099682323
2498	0.4098939277
2499	0.4098856578
2500	0.4098413351
2501	0.4098372324
2502	0.4098372324
2503	0.4098128257
2504	0.4097610294
2505	0.4097381461
2506	0.4097047562
2507	0.4096112099
2508	0.4095651965
2509	0.4095601801
2510	0.409546694
2511	0.4094234625
2512	0.4094158061
2513	0.4094147995
2514	0.4093859803
2515	0.4093825918
2516	0.4093825917
2517	0.4093802633
2518	0.4093601458
2519	0.4093328798
2520	0.4093060901
2521	0.4093036699
2522	0.4092077932
2523	0.4091898347
2524	0.409164934
2525	0.4091274474
2526	0.4090356531
2527	0.4090286744
2528	0.4089951097
2529	0.408923402
2530	0.4089110881
2531	0.4088829005
2532	0.4088180342
2533	0.4088180341
2534	0.4087603624
2535	0.4087022373
2536	0.4086652347
2537	0.4086565512
2538	0.4086388836
2539	0.4086095631
2540	0.4085224761
2541	0.4084928426
2542	0.4084688473
2543	0.4084595241
2544	0.4083715171
2545	0.4083109464
2546	0.4082687299
2547	0.4082367434
2548	0.4082313231
2549	0.4082231728
2550	0.4082231728
2551	0.408201438
2552	0.4081488923
2553	0.4081177331
2554	0.4081087254
2555	0.4080806651
2556	0.4080266381
2557	0.4079812036
2558	0.4079330785
2559	0.4078514124
2560	0.4077641844
2561	0.4076773068
2562	0.4076109856
2563	0.4075802267
2564	0.4075089732
2565	0.4074870526
2566	0.4074172199
2567	0.4073523252
2568	0.4072823418
2569	0.4072643907
2570	0.4071839858
2571	0.4071003677
2572	0.4070539341
2573	0.4069696039
2574	0.4069273367
2575	0.4068860149
2576	0.4068324755
2577	0.4068223821
2578	0.4067727764
2579	0.4067506471
2580	0.4067154634
2581	0.4067107189
2582	0.4066351217
2583	0.4066321762
2584	0.4066218675
2585	0.4065682378
2586	0.4065619399
2587	0.4065507635
2588	0.4065317632
2589	0.4064828773
2590	0.4063988958
2591	0.4063988958
2592	0.406321981
2593	0.406294289
2594	0.4062234302
2595	0.4061781566
2596	0.4061505162
2597	0.4061481812
2598	0.4061459053
2599	0.4060486007
2600	0.4060084906
2601	0.4059821324
2602	0.4059468675
2603	0.4059056285
2604	0.405817663
2605	0.4057908935
2606	0.4057078256
2607	0.4057050054
2608	0.4056787432
2609	0.4056755395
2610	0.4056080668
2611	0.405551441
2612	0.4054969993
2613	0.405476592
2614	0.4054411383
2615	0.4053671066
2616	0.4053389602
2617	0.4052677094
2618	0.4052152447
2619	0.4050939917
2620	0.4050453848
2621	0.4049913977
2622	0.4048547686
2623	0.4047559221
2624	0.4047506462
2625	0.4046335251
2626	0.4045799774
2627	0.4045343604
2628	0.4045164842
2629	0.4044372151
2630	0.4044039899
2631	0.4043938812
2632	0.4043132997
2633	0.4042727731
2634	0.4042574959
2635	0.404122329
2636	0.4040308146
2637	0.4039686188
2638	0.4039171545
2639	0.4038913856
2640	0.4038626141
2641	0.4038307365
2642	0.4037881953
2643	0.4037859371
2644	0.4037436742
2645	0.4037306558
2646	0.403727712
2647	0.4037236416
2648	0.4036705
2649	0.4036509071
2650	0.4035919563
2651	0.4035886372
2652	0.4034569109
2653	0.4033848277
2654	0.4033098082
2655	0.4032671144
2656	0.4032653797
2657	0.4032201066
2658	0.4031981404
2659	0.4031779834
2660	0.4031674264
2661	0.4030675037
2662	0.4030059807
2663	0.4029795416
2664	0.4029795416
2665	0.4028889318
2666	0.4028235883
2667	0.4027722859
2668	0.4027556621
2669	0.4026920995
2670	0.4026506431
2671	0.4026290709
2672	0.4026167777
2673	0.4025510567
2674	0.4025273204
2675	0.4024984361
2676	0.4024965141
2677	0.4024685739
2678	0.4024286426
2679	0.4024162237
2680	0.4023841473
2681	0.4023484743
2682	0.4023295636
2683	0.4023001967
2684	0.4022393379
2685	0.4021905569
2686	0.402171093
2687	0.4021223699
2688	0.402088362
2689	0.4020496607
2690	0.4019366395
2691	0.4018912985
2692	0.4018576266
2693	0.4017864026
2694	0.4017847266
2695	0.401782454
2696	0.4017216043
2697	0.4016412325
2698	0.4016362229
2699	0.4016319138
2700	0.401595669
2701	0.4015338124
2702	0.4015134398
2703	0.4014963315
2704	0.4014414665
2705	0.4013237992
2706	0.4012814018
2707	0.4012399021
2708	0.401208926
2709	0.4011963959
2710	0.4011939731
2711	0.4011893604
2712	0.4011016285
2713	0.4010993818
2714	0.4010087353
2715	0.4009707084
2716	0.4009035286
2717	0.4008712468
2718	0.4008107309
2719	0.4007298258
2720	0.4007220321
2721	0.40066522
2722	0.4005585455
2723	0.4005082432
2724	0.4004668788
2725	0.4003777963
2726	0.4002946164
2727	0.4002563255
2728	0.4001918506
2729	0.400134925
2730	0.4000752175
2731	0.4000665897
2732	0.4000062689
2733	0.3999619748
2734	0.3999249267
2735	0.3999249267
2736	0.3998829502
2737	0.3998327029
2738	0.3997908545
2739	0.3997704151
2740	0.3997449318
2741	0.3997169925
2742	0.3996950514
2743	0.3996028501
2744	0.399559832
2745	0.39951871
2746	0.3994929932
2747	0.3994150111
2748	0.3994145318
2749	0.3993226944
2750	0.3993048476
2751	0.3991992973
2752	0.3990878355
2753	0.3990857751
2754	0.3990557364
2755	0.3989618261
2756	0.3989314002
2757	0.3988206023
2758	0.3987709592
2759	0.3987296452
2760	0.3986604079
2761	0.3984758671
2762	0.3984718315
2763	0.3984280196
2764	0.3983810394
2765	0.3983810394
2766	0.3983005746
2767	0.3982951942
2768	0.3982051784
2769	0.3981372185
2770	0.3981284293
2771	0.3981099824
2772	0.398010223
2773	0.3979642087
2774	0.397899242
2775	0.3978599304
2776	0.3978558056
2777	0.3978195935
2778	0.3977648432
2779	0.3977608832
2780	0.3977459422
2781	0.3976765345
2782	0.3976118667
2783	0.3975374685
2784	0.3974465612
2785	0.3974073825
2786	0.3973545884
2787	0.3972741749
2788	0.3972619205
2789	0.3972062394
2790	0.3971896211
2791	0.3971785205
2792	0.3971549514
2793	0.3971261443
2794	0.3970279952
2795	0.3969841075
2796	0.396916183
2797	0.3968349571
2798	0.3967795663
2799	0.3967264979
2800	0.3967057422
2801	0.3966887671
2802	0.3966623616
2803	0.3965719806
2804	0.3965305704
2805	0.3964890742
2806	0.396467718
2807	0.3963778961
2808	0.3962965671
2809	0.3962475096
2810	0.3962346946
2811	0.396113468
2812	0.396056396
2813	0.3960437658
2814	0.396016697
2815	0.3959549886
2816	0.3959084006
2817	0.3958832923
2818	0.3957978901
2819	0.3957471226
2820	0.395747007
2821	0.3956356637
2822	0.3956205667
2823	0.3955734192
2824	0.395505783
2825	0.3954943537
2826	0.3954124743
2827	0.3953911979
2828	0.3953725526
2829	0.395261984
2830	0.3952350388
2831	0.3952318443
2832	0.3952318289
2833	0.3951485185
2834	0.3950162083
2835	0.3949495773
2836	0.3949200717
2837	0.3948463856
2838	0.3947738943
2839	0.3947355796
2840	0.3946775363
2841	0.3946226956
2842	0.3945222152
2843	0.3944666123
2844	0.3944517901
2845	0.3943856659
2846	0.3943035678
2847	0.3942564594
2848	0.3942024573
2849	0.3941429839
2850	0.3940126776
2851	0.3938990347
2852	0.3937972663
2853	0.3937401513
2854	0.3936703926
2855	0.39359461
2856	0.3934038406
2857	0.3933837913
2858	0.3933729194
2859	0.3933215285
2860	0.3933046125
2861	0.3932568896
2862	0.3932126138
2863	0.3931334823
2864	0.3930932358
2865	0.3930382515
2866	0.39297183
2867	0.3929149798
2868	0.3928993469
2869	0.392792159
2870	0.3927883127
2871	0.392764671
2872	0.3926942649
2873	0.3926547146
2874	0.3925305209
2875	0.3924955732
2876	0.3924318313
2877	0.3923901896
2878	0.3923300584
2879	0.3922636317
2880	0.3922349258
2881	0.3921582348
2882	0.3921147502
2883	0.3920757285
2884	0.3919903586
2885	0.3919142009
2886	0.3918027407
2887	0.3916803839
2888	0.3916079348
2889	0.3915683494
2890	0.3914657208
2891	0.3914565447
2892	0.3913552434
2893	0.3913061447
2894	0.3912826572
2895	0.3912775452
2896	0.3912533742
2897	0.3911256754
2898	0.3910944026
2899	0.39100023
2900	0.3909515859
2901	0.3908859219
2902	0.3908542875
2903	0.3908067327
2904	0.3907796159
2905	0.3906420773
2906	0.3905560911
2907	0.3904481932
2908	0.3903888574
2909	0.3902571651
2910	0.3901987274
2911	0.3901705705
2912	0.3901151875
2913	0.3900315801
2914	0.3899490425
2915	0.3899086977
2916	0.3898811675
2917	0.3898364297
2918	0.3898085769
2919	0.3897442928
2920	0.3896541948
2921	0.3895451693
2922	0.3895005002
2923	0.389396112
2924	0.3892474172
2925	0.3891977526
